价格,面积,编号,户型,楼层,朝向,位置1,位置2,小区,地铁
900,9,45889-E,5室1卫,9/11层,北,洪山区,铁机路,和盛世家,地铁：距4号线铁机路站450米
1140,12,58561-A,3室1卫,6/33层,南,洪山区,光谷广场,金地天悦,地铁：距2号线杨家湾站1450米
960,15,60753-C,4室1卫,4/12层,东北,洪山区,团结大道,新绿美地,地铁：距12号线团结大道站500米
950,10,67495-C,3室1卫,5/29层,南,武昌区,徐东,武铁佳苑,地铁：距8号线徐东站750米
1190,13,77655-A,3室1卫,12/18层,西,洪山区,关山大道,保利花园,地铁：距11号线关山大道站300米
1310,21,127616-D,4室1卫,1/11层,南,江夏区,光谷火车站,光谷陆景苑,"地铁：距11号线,2号线光谷火车站站1100米"
990,12,129725-D,5室1卫,18/18层,西北,洪山区,洪山区政府,丽岛花园,地铁：距8号线洪山区政府站250米
1200,9,131242-A,3室1卫,10/18层,东,武昌区,螃蟹岬,友谊国际沙湖苑,"地铁：距2号线,7号线螃蟹岬站550米"
770,8,138630-A,4室1卫,6/11层,西北,江汉区,石桥(武汉),汉口花园淡莲轩,地铁：距6号线石桥站700米
1230,18,142532-A,4室1卫,5/7层,西,江夏区,光谷火车站,光谷陆景苑,"地铁：距11号线,2号线光谷火车站站1100米"
1030,10,140434-C,4室1卫,13/15层,北,洪山区,珞雄路,广厦华庭,地铁：距2号线珞雄路站550米
1090,11,150182-D,4室1卫,3/11层,南,武昌区,梅苑小区,波光园一期,地铁：距4号线梅苑小区站450米
1360,17,153014-A,4室1卫,14/18层,西北,江岸区,三阳路,阳春阁社区,"地铁：距1号线,7号线三阳路站200米"
1200,14,25517-D,4室1卫,32/41层,北,武昌区,新河街,福星惠誉水岸国际澜桥公馆一期,地铁：距7号线新河街站500米
950,9,33529-A,4室1卫,6/19层,东,江岸区,二七路,东立国际,地铁：距1号线二七路站450米
1290,11,41647-A,3室1卫,18/32层,南,武昌区,梅苑小区,中南国际城,地铁：距4号线梅苑小区站450米
900,9,43712-B,4室1卫,6/34层,北,洪山区,仁和路,金地自在城,地铁：距4号线仁和路站300米
1060,13,50332-A,4室1卫,3/24层,南,洪山区,光谷软件园,锦绣龙城A区,地铁：距2号线金融港北站3100米
950,10,54331-A,4室1卫,5/7层,北,武昌区,武昌火车站,武汉铁路大东门住宅小区,"地铁：距4号线,7号线,11号线,12号线武昌火车站站550米"
980,10,54742-C,3室1卫,3/33层,南,硚口区,古田三路,美好名流汇,地铁：距1号线古田三路站450米
1140,15,59092-C,3室1卫,4/6层,南,洪山区,光谷广场,华乐苑,"地铁：距2号线,11号线光谷广场站650米"
900,8,61755-A,3室1卫,16/48层,东南,江汉区,汉口火车站,远洋心汉口御峰,地铁：距2号线汉口火车站站1000米
1210,13,57311-D,4室1卫,24/33层,东南,洪山区,光谷软件园,中建康城,地铁：距2号线金融港北站1600米
1160,10,63272-C,3室1卫,37/40层,西,武昌区,岳家嘴,正堂山外山,地铁：距4号线岳家嘴站450米
1040,10,69831-C,4室1卫,15/45层,东北,武昌区,小龟山,姚家岭新城,"地铁：距2号线,12号线小龟山站250米"
1030,12,71097-C,4室1卫,6/16层,东南,武昌区,徐东,时尚欧洲,地铁：距8号线徐东站350米
860,7,118194-C,4室1卫,12/46层,南,硚口区,双墩,时代新世界,"地铁：距3号线,12号线双墩站100米"
1000,9,132673-C,4室1卫,33/35层,北,江夏区,佛祖岭,旭辉御府,地铁：距2号线佛祖岭站1800米
1030,13,146628-C,3室1卫,5/12层,北,洪山区,虎泉,学雅芳邻,"地铁：距2号线,11号线虎泉站800米"
1250,22,149596-B,3室1卫,5/7层,西,洪山区,光谷广场,华乐山庄,"地铁：距2号线,11号线光谷广场站650米"
1090,11,14071-C,4室1卫,17/33层,北,洪山区,光谷广场,金地中心城,地铁：距2号线杨家湾站1250米
1070,8,15181-C,4室1卫,9/18层,北,武昌区,螃蟹岬,友谊国际沙湖苑,"地铁：距2号线,7号线螃蟹岬站550米"
1140,16,21842-A,3室1卫,4/32层,西南,洪山区,光谷广场,金地天悦,地铁：距2号线杨家湾站1450米
1120,12,27181-C,4室1卫,10/32层,东北,洪山区,光谷广场,金地天悦,地铁：距2号线杨家湾站1450米
940,10,27202-C,4室1卫,27/43层,南,汉阳区,王家湾(武汉),纽宾凯繁华里,"地铁：距3号线,4号线王家湾站300米"
1100,9,30743-C,4室1卫,29/34层,西,洪山区,关山大道,保利时代,地铁：距11号线关山大道站750米
1000,10,38639-B,4室1卫,7/7层,北,洪山区,光谷广场,紫菘花园,"地铁：距2号线,11号线光谷广场站650米"
1080,11,40189-D,4室1卫,14/28层,西,洪山区,光谷大道,东湖广场,地铁：距2号线光谷大道站250米
1210,16,41749-C,4室1卫,6/24层,南,洪山区,铁机路,岳家嘴小区三期,地铁：距4号线铁机路站350米
980,13,53429-A,4室1卫,25/34层,南,洪山区,仁和路,金地自在城,地铁：距4号线仁和路站300米
1080,10,57367-C,4室1卫,2/11层,北,江夏区,佛祖岭,万科魅力之城北区,地铁：距2号线佛祖岭站1150米
1080,10,58127-C,3室1卫,21/34层,南,武昌区,丁字桥路,百瑞景中央生活区-四期,地铁：距11号线丁字桥路站600米
1220,10,64004-A,4室1卫,19/29层,北,洪山区,光谷软件园,金地格林东郡,地铁：距11号线关山大道站1450米
1030,13,62145-B,4室1卫,12/33层,西北,洪山区,光谷软件园,锦绣龙城A区,地铁：距2号线金融港北站3100米
1080,15,65048-C,4室2卫,2/8层,西北,洪山区,光谷广场,华乐山庄,"地铁：距2号线,11号线光谷广场站650米"
850,11,65532-C,4室1卫,5/11层,北,洪山区,罗家港,东湖庭园,地铁：距4号线罗家港站700米
930,9,70901-B,4室1卫,15/33层,东,洪山区,建安街,保利公园九里五期,地铁：距7号线建安街站500米
1020,8,75325-A,5室1卫,28/33层,东,洪山区,光谷广场,光谷中心花园,"地铁：距2号线,11号线光谷广场站250米"
1170,13,115884-A,4室1卫,28/33层,东,洪山区,光谷广场,金地雄楚一号,地铁：距2号线杨家湾站1200米
960,8,134034-B,4室1卫,12/26层,西北,江汉区,唐家墩,中央锦城,地铁：距6号线唐家墩站100米
1000,11,152101-C,3室1卫,3/28层,西北,江夏区,佛祖岭,当代卡梅尔小镇,地铁：距2号线佛祖岭站1350米
1230,11,19043-D,4室1卫,7/33层,南,洪山区,光谷软件园,融科天域,地铁：距2号线黄龙山路站1800米
1010,13,25673-D,4室1卫,27/28层,南,洪山区,仁和路,金地自在城,地铁：距4号线仁和路站300米
1060,13,47276-A,4室1卫,4/52层,北,汉阳区,马鹦路,世贸锦绣长江5期,地铁：距6号线马鹦路站400米
1070,17,58270-C,4室1卫,15/18层,南,洪山区,团结大道,爱家国际华城,地铁：距12号线团结大道站300米
880,9,59406-C,4室1卫,7/25层,北,江夏区,湖口,蓝光COCO时代,地铁：距11号线湖口站1300米
1440,21,62209-D,4室1卫,4/9层,西,江夏区,金融港北,万科城市花园,地铁：距2号线金融港北站1300米
1020,11,65257-D,5室1卫,6/11层,北,江夏区,湖口,国创光谷上城,地铁：距11号线湖口站200米
960,8,68916-A,4室1卫,14/34层,北,江夏区,佛祖岭,旭辉御府,地铁：距2号线佛祖岭站1800米
970,9,70851-C,3室1卫,8/24层,西,洪山区,光谷软件园,锦绣龙城A区,地铁：距2号线金融港北站3100米
1320,20,74301-D,4室1卫,6/11层,西,洪山区,光谷软件园,山水华庭,地铁：距11号线关山大道站2450米
1150,12,77631-D,4室1卫,8/12层,南,洪山区,华中科技大学,常青藤名苑,地铁：距2号线华中科技大学站450米
1210,16,70278-C,4室1卫,2/6层,北,洪山区,关山大道,保利花园,地铁：距11号线关山大道站300米
960,10,79992-C,3室1卫,28/34层,南,洪山区,仁和路,金地自在城,地铁：距4号线仁和路站300米
950,9,129686-C,3室1卫,14/48层,南,汉阳区,龙阳村,汉阳人信汇四期天誉,地铁：距3号线龙阳村站450米
950,15,138931-B,3室1卫,2/32层,东南,洪山区,罗家港,东湖庭园,地铁：距4号线罗家港站700米
950,11,145206-C,4室1卫,15/34层,南,洪山区,铁机路,东湖景园A区,地铁：距4号线铁机路站550米
1070,13,150359-C,3室1卫,10/25层,南,洪山区,光谷广场,华城新都,"地铁：距2号线,11号线光谷广场站700米"
950,10,155959-C,3室1卫,3/7层,南,洪山区,光谷广场,华乐山庄,"地铁：距2号线,11号线光谷广场站650米"
1170,12,157323-D,4室1卫,9/48层,东北,洪山区,光谷软件园,中建大公馆,地铁：距2号线华中科技大学站2950米
1070,12,155612-C,4室1卫,6/11层,南,洪山区,光谷广场,紫菘花园,"地铁：距2号线,11号线光谷广场站650米"
1040,14,14571-E,6室1卫,3/6层,东,洪山区,光谷大道,虹景花园,地铁：距2号线光谷大道站500米
1210,24,15476-A,4室1卫,3/7层,北,洪山区,光谷广场,柒零社区,"地铁：距2号线,11号线光谷广场站1350米"
1100,16,18440-C,4室1卫,1/7层,南,洪山区,光谷广场,紫菘花园,"地铁：距2号线,11号线光谷广场站650米"
910,10,25172-B,4室1卫,5/7层,北,江汉区,唐家墩,蓝色天际,地铁：距6号线唐家墩站350米
1100,11,33889-A,3室1卫,5/34层,南,江夏区,湖口,万科嘉园光谷的光,地铁：距11号线湖口站1100米
920,10,36116-A,4室1卫,3/34层,北,洪山区,仁和路,金地自在城,地铁：距4号线仁和路站300米
1160,13,40061-A,3室1卫,27/33层,南,江夏区,光谷火车站,统建天成美景,"地铁：距11号线,2号线光谷火车站站400米"
1050,12,43140-C,4室1卫,4/7层,南,洪山区,光谷广场,柒零社区,"地铁：距2号线,11号线光谷广场站1350米"
960,10,43508-B,4室1卫,10/11层,南,汉阳区,十里铺,阳城景园,地铁：距4号线十里铺站150米
1160,13,47340-A,3室1卫,28/32层,东南,武昌区,新河街,联投中心,地铁：距7号线新河街站1000米
1080,10,65634-C,4室1卫,22/34层,南,武昌区,丁字桥路,长投珑庭,地铁：距11号线丁字桥路站350米
960,11,67422-D,4室1卫,35/45层,东南,江汉区,长港路,福星华府东区,"地铁：距2号线,12号线长港路站900米"
1240,19,67762-D,4室1卫,14/28层,南,洪山区,光谷大道,东湖广场,地铁：距2号线光谷大道站250米
890,10,71184-B,5室1卫,8/48层,南,汉阳区,龙阳村,汉阳人信汇四期天誉,地铁：距3号线龙阳村站450米
840,7,73075-B,4室1卫,7/34层,东,洪山区,铁机路,东湖景园C区,地铁：距4号线铁机路站350米
890,12,75583-D,4室1卫,18/46层,南,硚口区,古田三路,千禧城,地铁：距1号线古田三路站500米
940,11,79165-D,4室1卫,3/32层,南,汉阳区,玉龙路,王家湾中央生活区,地铁：距4号线玉龙路站400米
1220,10,80887-C,4室1卫,23/32层,南,洪山区,光谷软件园,金地格林东郡,地铁：距11号线关山大道站1450米
1240,10,116705-A,2室1卫,4/28层,东南,洪山区,关山大道,当代香颂公馆,地铁：距11号线关山大道站650米
940,9,117952-C,3室1卫,19/46层,西南,汉阳区,龙阳村,汉阳人信汇四期天誉,地铁：距3号线龙阳村站450米
970,11,133633-B,4室1卫,16/25层,南,江夏区,湖口,蓝光COCO时代,地铁：距11号线湖口站1300米
920,12,140502-A,5室1卫,32/34层,北,洪山区,杨家湾,保利拉菲,地铁：距2号线杨家湾站1250米
1260,17,14162-B,3室1卫,25/32层,南,洪山区,关山大道,五角西岸,地铁：距11号线关山大道站900米
1140,14,18864-B,4室1卫,1/12层,北,武昌区,积玉桥,蓝湾俊园,地铁：距2号线积玉桥站350米
1280,19,19814-A,3室1卫,3/6层,南,洪山区,光谷软件园,芭比伦堡,地铁：距2号线金融港北站1850米
950,9,25598-A,4室1卫,15/18层,北,武昌区,汪家墩,盛世徐东,"地铁：距8号线,12号线汪家墩站350米"
1030,9,26280-A,3室1卫,30/33层,南,江夏区,佛祖岭,平安光谷春天,地铁：距2号线佛祖岭站400米
930,9,30965-A,3室1卫,4/33层,南,汉阳区,龙阳村,汉阳人信汇,地铁：距3号线龙阳村站150米
920,11,33403-C,4室1卫,6/34层,南,洪山区,仁和路,金地自在城,地铁：距4号线仁和路站300米
990,8,35261-A,4室1卫,10/32层,北,洪山区,光谷广场,金地天悦,地铁：距2号线杨家湾站1450米
1040,8,35193-D,4室1卫,5/15层,南,洪山区,珞雄路,广厦华庭,地铁：距2号线珞雄路站550米
1280,18,35649-D,4室1卫,9/11层,南,洪山区,铁机路,和盛世家,地铁：距4号线铁机路站450米
990,10,41335-A,3室1卫,17/28层,东北,洪山区,洪山区政府,中建南湖壹号,地铁：距8号线洪山区政府站550米
830,9,55281-B,5室1卫,18/32层,北,洪山区,仁和路,福星惠誉东湖城,地铁：距4号线仁和路站650米
1140,11,58733-B,3室1卫,8/32层,东南,洪山区,光谷广场,金地中心城,地铁：距2号线杨家湾站1250米
980,11,69292-D,4室1卫,3/17层,北,洪山区,平安路,南湖名都a区,地铁：距12号线平安路站350米
950,8,71033-B,3室1卫,14/34层,南,江夏区,湖口,万科嘉园光谷的光,地铁：距11号线湖口站1100米
1020,11,73858-A,3室1卫,34/47层,南,硚口区,宗关,中建御景星城,"地铁：距1号线,3号线宗关站750米"
1040,9,75959-D,4室1卫,3/6层,北,洪山区,光谷广场,华城新都,"地铁：距2号线,11号线光谷广场站700米"
1080,16,78414-B,3室1卫,5/6层,南,洪山区,光谷广场,柒零社区,"地铁：距2号线,11号线光谷广场站1350米"
770,7,80237-C,3室1卫,20/24层,西,汉阳区,十里铺,瑞地自由度,地铁：距4号线十里铺站400米
1210,14,128194-C,4室1卫,2/6层,南,洪山区,华中科技大学,卧龙剑桥春天,地铁：距2号线华中科技大学站350米
1090,12,130833-D,4室1卫,5/7层,北,洪山区,光谷软件园,东林外庐,地铁：距11号线关山大道站2900米
1030,12,136938-A,3室1卫,4/27层,东北,江夏区,佛祖岭,当代卡梅尔小镇,地铁：距2号线佛祖岭站1350米
1140,9,152788-C,3室1卫,8/9层,北,江夏区,金融港北,万科城市花园,地铁：距2号线金融港北站1300米
1130,12,151067-D,4室1卫,8/33层,南,洪山区,杨家湾,金地天悦睿府,地铁：距2号线杨家湾站1250米
1100,12,14531-A,5室2卫,18/24层,北,武昌区,十五中,凯乐花园,地铁：距12号线十五中站350米
1230,9,19369-C,4室2卫,2/32层,北,洪山区,光谷软件园,融科天域,地铁：距2号线黄龙山路站1800米
960,14,20356-A,3室1卫,6/8层,北,江汉区,唐家墩,新大陆城市花园,地铁：距6号线唐家墩站250米
1340,18,25954-B,3室1卫,4/5层,北,江夏区,金融港北,万科城市花园,地铁：距2号线金融港北站1300米
960,10,29418-A,3室1卫,16/33层,北,汉阳区,龙阳村,汉阳人信汇,地铁：距3号线龙阳村站150米
1230,11,36808-C,3室1卫,23/33层,西南,江汉区,云飞路,泛海国际悦海园,"地铁：距2号线,3号线范湖站450米"
1140,11,37354-B,5室1卫,15/20层,北,江汉区,青年路(武汉),电业新村,地铁：距2号线青年路站100米
1030,9,38967-B,5室1卫,30/33层,东北,江夏区,光谷火车站,统建天成美景,"地铁：距11号线,2号线光谷火车站站400米"
880,8,39461-C,3室1卫,9/25层,南,江夏区,湖口,蓝光COCO时代,地铁：距11号线湖口站1300米
1100,9,39310-C,3室1卫,12/23层,北,武昌区,小龟山,金都华庭,"地铁：距2号线,12号线小龟山站700米"
970,11,50222-C,3室1卫,6/28层,南,汉阳区,龙阳村,知音茶城,地铁：距3号线龙阳村站800米
1220,22,60688-C,3室1卫,2/6层,东南,洪山区,光谷广场,华乐苑,"地铁：距2号线,11号线光谷广场站650米"
950,11,60274-C,4室1卫,9/14层,南,硚口区,常码头,远洋心汉口朗院,地铁：距2号线汉口火车站站1300米
1210,18,65526-C,3室1卫,4/7层,南,洪山区,关山大道,金地阳光城小区,地铁：距11号线关山大道站1450米
1100,8,65877-C,4室1卫,16/18层,南,洪山区,光谷软件园,中建康城,地铁：距2号线金融港北站1600米
1390,22,71050-A,3室1卫,7/11层,北,洪山区,光谷大道,SBI创业街,地铁：距2号线光谷大道站750米
920,9,71431-C,4室1卫,41/46层,西,硚口区,宗关,中建御景星城,"地铁：距1号线,3号线宗关站750米"
1110,22,75515-A,3室1卫,2/6层,北,洪山区,关山大道,明珠花园,地铁：距11号线关山大道站250米
950,9,74710-A,3室1卫,11/46层,南,汉阳区,龙阳村,汉阳人信汇四期天誉,地铁：距3号线龙阳村站450米
1110,15,133657-A,3室1卫,5/9层,东,洪山区,光谷广场,鲁巷科技苑,"地铁：距2号线,11号线光谷广场站550米"
840,11,135478-B,4室1卫,3/7层,南,洪山区,洪山区政府,南湖山庄一期梅荷苑,地铁：距8号线洪山区政府站1300米
1010,10,136922-C,4室1卫,40/41层,东北,硚口区,宗关,融侨锦江,"地铁：距1号线,3号线宗关站450米"
990,10,139921-B,3室1卫,37/38层,东南,江汉区,杨汊湖,远洋心里,地铁：距6号线杨汊湖站450米
1070,10,141484-C,4室1卫,27/34层,南,江夏区,佛祖岭,旭辉御府,地铁：距2号线佛祖岭站1800米
1190,10,142733-A,4室1卫,31/34层,北,洪山区,光谷软件园,金地格林东郡,地铁：距11号线关山大道站1450米
1060,11,141605-C,4室1卫,3/6层,南,洪山区,光谷广场,华城新都,"地铁：距2号线,11号线光谷广场站700米"
1220,16,146747-B,3室1卫,2/6层,东,江夏区,佛祖岭,万科魅力之城北区,地铁：距2号线佛祖岭站1150米
1180,10,22128-B,4室1卫,35/45层,东,洪山区,关山大道,保利时代,地铁：距11号线关山大道站750米
